docid,title,body,url
wiki_003036_2,Aggregate supply,"and reflects when capital, as well as labor usage, can change. More specifically, medium run aggregate supply is like this for three theoretical reasons, namely the Sticky-Wage Theory, the Sticky-Price Theory and the Misperception Theory. The position of the MRAS curve is affected by capital, labour, technology, and wage rate. In the standard aggregate supply–aggregate demand model, real output (Y) is plotted on the horizontal axis and the price level (P) on the vertical axis. The levels of output and the price level are determined by the intersection of the aggregate supply curve with the downward-sloping aggregate demand curve. Data In the United Kingdom, aggregate supply data is published in the Office for National Statistics' Input–output supply and use tables. Policy interventions Aggregate supply is targeted by government ""supply-side policies"", which are intended to increase productive efficiency and hence national output. Some examples of supply-side policies include education and training, research and development, supporting small/medium entreprise, reducing business taxes, undertaking labour market reforms to diminish frictions that may hold down output, and investment in infrastructure. For example, the United Kingdom's 2011 Autumn Statement incorporated a series of supply-side measures which the government was undertaking ""to rebalance and strengthen the economy in the medium term"", which included extensive infrastructure investment and development of a more educated workforce. Supply-side reforms in the 2015 Budget addressed the nation's digital communications infrastructure, transport, energy and the environment. In a speech to the G20 in February 2016, Mark Carney, Governor of the Bank of England,",https://en.wikipedia.org/wiki/Aggregate_supply
wiki_003037_3,Aggregate supply,"urged G20 members ""to develop a coherent and urgent approach to supply-side policies"". Continuing ""supply-side reforms"" were proposed by Liz Truss and Chancellor Kwasi Kwarteng as part of their 2022 economic programme, with reference to ""a comprehensive package of supply-side reform and tax cuts"" being made in the Growth Plan announced on 23 September 2022, and further supply side growth measures promised for October and early November, including measures affecting the planning system, business regulation, childcare, immigration, agricultural productivity and digital infrastructure. However, Larry Elliott in The Guardian has described this combination of reforms, reduced regulation and tax cuts as ""one huge gamble"". The September Growth Plan commitments were mostly reversed by the Autumn Statement of 17 November 2022, although a limited number of initiatives relating to ""supply side growth"" were included in the latter statement. Within the UK government, HM Treasury's work on ""the supply side"" is led by the Enterprise and Growth Unit, working in conjunction with other government departments and public bodies. Sir John Kingman, a former civil servant who has been described as the ""champion of HM Treasury's supply-side activism"", has referred to concern with ""the supply side"" as the ""third mission"" of the Treasury, presenting former Chancellor of the Exchequer Nigel Lawson as a notable example of ""those who believe in the importance of supply-side reform"". ""Supply-side pessimism"" reflects a concern that productive capacity is lost when unused (e.g. during a recession), so that the economy loses the ability to recover aggregate supply when demand",https://en.wikipedia.org/wiki/Aggregate_supply
wiki_003038_0,Agricultural economics,"Agricultural economics is an applied field of economics concerned with the application of economic theory in optimizing the production and distribution of food and fiber products. Agricultural economics began as a branch of economics that specifically dealt with land usage. It focused on maximizing the crop yield while maintaining a good soil ecosystem. Throughout the 20th century the discipline expanded and the current scope of the discipline is much broader. Agricultural economics today includes a variety of applied areas, having considerable overlap with conventional economics. Agricultural economists have made substantial contributions to research in economics, econometrics, development economics, and environmental economics. Agricultural economics influences food policy, agricultural policy, and environmental policy. Origins Economics has been defined as the study of resource allocation under scarcity. Agricultural economics, or the application of economic methods to optimize the decisions made by agricultural producers, grew to prominence around the turn of the 20th century. The field of agricultural economics can be traced back to works on land economics. Henry Charles Taylor was the greatest contributor in this period, with the establishment of the Department of Agricultural Economics at the University of Wisconsin in 1909. Another contributor, 1979 Nobel Economics Prize winner Theodore Schultz, was among the first to examine development economics as a problem related directly to agriculture. Schultz was also instrumental in establishing econometrics as a tool for use in analyzing agricultural economics empirically; he noted in his landmark 1956 article that agricultural supply analysis is rooted in ""shifting sand"", implying that it",https://en.wikipedia.org/wiki/Agricultural_economics
wiki_003039_1,Agricultural economics,"was and is simply not being done correctly. One scholar in the field, Ford Runge, summarizes the development of agricultural economics as follows: Agricultural economics arose in the late 19th century, combined the theory of the firm with marketing and organization theory, and developed throughout the 20th century largely as an empirical branch of general economics. The discipline was closely linked to empirical applications of mathematical statistics and made early and significant contributions to econometric methods. In the 1960s and afterwards, as agricultural sectors in the OECD countries contracted, agricultural economists were drawn to the development problems of poor countries, to the trade and macroeconomic policy implications of agriculture in rich countries, and to a variety of production, consumption, and environmental and resource problems. Agricultural economists have made many well-known contributions to the economics field with such models as the cobweb model, hedonic regression pricing models, new technology and diffusion models (Zvi Griliches), multifactor productivity and efficiency theory and measurement, and the random coefficients regression. The farm sector is frequently cited as a prime example of the perfect competition economic paradigm. In Asia, the Faculty of Agricultural Economics was established in September 1919 in Hokkaido Imperial University, Japan, as Tokyo Imperial University's School of Agriculture started a faculty on agricultural economics in its second department of agricultural science. In the Philippines, agricultural economics was offered first by the University of the Philippines Los Baños Department of Agricultural Economics in 1919. Today, the field of agricultural economics has transformed into a",https://en.wikipedia.org/wiki/Agricultural_economics
wiki_003040_2,Agricultural economics,"more integrative discipline which covers farm management and production economics, rural finance and institutions, agricultural marketing and prices, agricultural policy and development, food and nutrition economics, and environmental and natural resource economics. Since the 1970s, agricultural economics has primarily focused on seven main topics, according to Ford Runge: agricultural environment and resources; risk and uncertainty; food and consumer economics; prices and incomes; market structures; trade and development; and technical change and human capital. Major topics in agricultural economics Agricultural environment and natural resources In the field of environmental economics, agricultural economists have contributed in three main areas: designing incentives to control environmental externalities (such as water pollution due to agricultural production), estimating the value of non-market benefits from natural resources and environmental amenities (such as an appealing rural landscape), and the complex interrelationship between economic activities and environmental consequences. With regard to natural resources, agricultural economists have developed quantitative tools for improving land management, preventing erosion, managing pests, protecting biodiversity, and preventing livestock diseases. Food and consumer economics While at one time, the field of agricultural economics was focused primarily on farm-level issues, in recent years agricultural economists have studied diverse topics related to the economics of food consumption. In addition to economists' long-standing emphasis on the effects of prices and incomes, researchers in this field have studied how information and quality attributes influence consumer behavior. Agricultural economists have contributed to understanding how households make choices between purchasing food or preparing it at home, how food prices are determined, definitions",https://en.wikipedia.org/wiki/Agricultural_economics
wiki_003041_3,Agricultural economics,"of poverty thresholds, how consumers respond to price and income changes in a consistent way, and survey and experimental tools for understanding consumer preferences. Production economics and farm management Agricultural economics research has addressed diminishing returns in agricultural production, as well as farmers' costs and supply responses. Much research has applied economic theory to farm-level decisions. Studies of risk and decision-making under uncertainty have real-world applications to crop insurance policies and to understanding how farmers in developing countries make choices about technology adoption. These topics are important for understanding prospects for producing sufficient food for a growing world population, subject to new resource and environmental challenges such as water scarcity and global climate change. Development economics Development economics is broadly concerned with the improvement of living conditions in low-income countries, and the improvement of economic performance in low-income settings. Because agriculture is a large part of most developing economies, both in terms of employment and share of GDP, agricultural economists have been at the forefront of empirical research on development economics, contributing to our understanding of agriculture's role in economic development, economic growth and structural transformation. Many agricultural economists are interested in the food systems of developing economies, the linkages between agriculture and nutrition, and the ways in which agriculture interact with other domains, such as the natural environment. Professional associations The International Association of Agricultural Economists (IAAE) is a worldwide professional association, which holds its major conference every three years. The association publishes the journal Agricultural Economics. There also",https://en.wikipedia.org/wiki/Agricultural_economics
wiki_003042_0,Alan Deardorff,"Alan V. Deardorff (born 1944) is the John W. Sweetland Professor Emeritus of International Economics and a professor emeritus of Public Policy at the University of Michigan Gerald R. Ford School of Public Policy, Ann Arbor. Deardorff received his Ph.D. in economics from Cornell University in 1971. Deardorff is the author of Deardorffs' Glossary of International Economics, as well as the Family Tree of Trade Economists. He has undertaken work on David Ricardo's theory of comparative advantage, arguing that ""the law of comparative advantage breaks down when applied to individual commodities or pairs of commodities in a many-commodity world"", but stating that ""the law is nonetheless valid if restated in terms of averages across all commodities"". He has also served as a consultant to international organizations including the Organization for Economic Cooperation and Development and the World Bank. Current Affiliations Asia-Pacific Research and Training Network on Trade (ARTNeT), United Nations Economic and Social Commission for Asia and the Pacific, External Fellow, Leverhulme Centre for Research on Globalisation and Economic Policy, University of Nottingham. External Fellow, National Bureau of Economic Research Faculty Associate, William Davidson Institute, University of Michigan International Research Fellow and Permanent Advisor, Kiel Institute of World Economics Member, Academic Council, VRCenter DEGIT, Institute for World Economics, Kiel University Member, American Economic Association Member, Board of Editors, North American Journal of Economics and Finance Member, Editorial Advisory Board, International Economic Journal Member, Editorial Advisory Board, The World Economy Member, Editorial Board, Journal of Economic Integration Member, Editorial Board, Journal",https://en.wikipedia.org/wiki/Alan_Deardorff
wiki_003043_1,Alan Deardorff,"of International Economic Law Member, Editorial Board, Studies in International Economics, University of Michigan Press Member, Group of Eminent Persons on Non-tariff Barriers, United Nations Conference on Trade and Development References External links Alan Deardorff's website",https://en.wikipedia.org/wiki/Alan_Deardorff
wiki_003044_0,Alan Greenspan,"Alan Greenspan (born March 6, 1926) is an American economist who served as the 13th chairman of the Federal Reserve from 1987 to 2006. He worked as a private adviser and provided consulting for firms through his company, Greenspan Associates LLC. First nominated to the Federal Reserve by President Ronald Reagan in August 1987, Greenspan was reappointed at successive four-year intervals until retiring on January 31, 2006, after the second-longest tenure in the position, behind only William McChesney Martin. President George W. Bush appointed Ben Bernanke as his successor. Greenspan came to the Federal Reserve Board from a consulting career. Although he was subdued in his public appearances, favorable media coverage raised his profile to a point that several observers likened him to a ""rock star"". Democratic leaders of Congress criticized him for politicizing his office because of his support for Social Security privatization and tax cuts. Many have argued that the ""easy-money"" policies of the Fed during Greenspan's tenure, including the practice known as the ""Greenspan put"", were a leading cause of the dot-com bubble and subprime mortgage crisis (the latter occurring within a year of his leaving the Fed), which, said The Wall Street Journal, ""tarnished his reputation"". Yale economist Robert Shiller argues that ""once stocks fell, real estate became the primary outlet for the speculative frenzy that the stock market had unleashed"". Greenspan has argued that the housing bubble was not a result of low-interest short-term rates but rather a worldwide phenomenon caused by the progressive decline",https://en.wikipedia.org/wiki/Alan_Greenspan
wiki_003045_1,Alan Greenspan,"in long-term interest rates – a direct consequence of the relationship between high savings rates in the developing world and its inverse in the developed world. Early life and education Greenspan was born on March 6, 1926, in the Washington Heights neighborhood of New York City. His father, Herbert Greenspan, was of Romanian Jewish descent, and his mother, Rose Goldsmith, was of Hungarian Jewish descent. After his parents divorced, Greenspan grew up with his mother in the household of his maternal grandparents who were born in Russia. His father worked as a stockbroker and consultant in New York City. Greenspan attended George Washington High School from 1940 until he graduated in June 1943; one of his classmates was John Kemeny. He played clarinet and saxophone along with Stan Getz. He further studied clarinet at the Juilliard School from 1943 to 1944. Among his bandmates in the Woody Herman band was Leonard Garment, Richard Nixon's special counsel. He reported to a draft board for potential military service in World War II and was rejected as medically unfit in 1944 due to a spot on his lung. In 1945, Greenspan attended New York University's Stern School of Business, where he earned a B.A. degree in economics summa cum laude in 1948 and an M.A. degree in economics in 1950. At Columbia University, he pursued advanced economic studies under Arthur Burns but withdrew because of his increasing work demand at Townsend-Greenspan & Company. In 1977, Greenspan obtained a Ph.D. in economics from New",https://en.wikipedia.org/wiki/Alan_Greenspan
wiki_003046_2,Alan Greenspan,"York University. His dissertation is not available from the university since it was removed at Greenspan's request in 1987, when he became chairman of the Federal Reserve Board. In April 2008, however, Barron's obtained a copy and notes that it includes ""a discussion of soaring housing prices and their effect on consumer spending; it even anticipates a bursting housing bubble"". Career Before the Federal Reserve During his economics studies at New York University, Greenspan worked under Eugene Banks, a managing director at the Wall Street investment bank Brown Brothers Harriman, in the firm's equity research department. From 1948 to 1953, Greenspan worked as an analyst at the National Industrial Conference Board (currently known as the Conference Board), a business- and industry-oriented think tank in New York City. From 1955 to 1987, Greenspan was chairman and president of Townsend-Greenspan & Co., Inc., an economics consulting firm in New York City. His 32-year stint there was interrupted only from 1974 to 1977, when he served as chairman of the Council of Economic Advisers, under President Gerald Ford. In mid-1968, Greenspan agreed to serve as Richard Nixon's coordinator on domestic policy in the nomination campaign. Greenspan has also served as a corporate director for Aluminum Company of America (Alcoa); Automatic Data Processing; Capital Cities/ABC, Inc.; General Foods; J.P. Morgan & Co.; Morgan Guaranty Trust Company; Mobil Corporation; and the Pittston Company. He was a director of the Council on Foreign Relations foreign policy organization between 1982 and 1988. He also served as a",https://en.wikipedia.org/wiki/Alan_Greenspan
wiki_003047_3,Alan Greenspan,"member of the influential Washington-based financial advisory body, the Group of Thirty. Chairman of the Federal Reserve On June 2, 1987, President Ronald Reagan nominated Greenspan as a successor to Paul Volcker, as chairman of the Board of Governors of the Federal Reserve, and the Senate confirmed him on August 11, 1987. Investor, author and commentator Jim Rogers has said that Greenspan lobbied to get this chairmanship. Two months after his confirmation, Greenspan said immediately following the 1987 stock market crash that the Fed ""affirmed today its readiness to serve as a source of liquidity to support the economic and financial system"". Although the Federal Reserve followed its announcement with monetary policy actions, which became known as the Greenspan put, George H. W. Bush attributed his re-election loss to a sluggish response. Democratic president Bill Clinton reappointed Greenspan, and consulted him on economic matters. Greenspan lent support to Clinton's 1993 deficit reduction program. Greenspan was fundamentally a monetarist and Austrian Economist in orientation on the economy, and his monetary policy decisions largely followed standard Taylor rule prescriptions (see Taylor 1993 and 1999). Greenspan also played a key role in organizing the U.S. bailout of Mexico during the 1994–1995 Mexican peso crisis. In 2000, Greenspan raised interest rates several times; these actions were believed by many to have caused the bursting of the dot-com bubble. According to Nobel laureate Paul Krugman, however, ""he didn't raise interest rates to curb the market's enthusiasm; he didn't even seek to impose margin requirements on",https://en.wikipedia.org/wiki/Alan_Greenspan
wiki_003048_0,Alfred Marshall,"Alfred Marshall (26 July 1842 – 13 July 1924) was an English economist and one of the most influential economists of his time. His book Principles of Economics (1890) was the dominant economic textbook in England for many years, and brought the ideas of supply and demand, marginal utility, and costs of production into a coherent whole, popularizing the modern neoclassical approach which dominates microeconomics to this day. As a result, he is known as the father of scientific economics. Early life Marshall was born at Bermondsey in London, the second son of William Marshall (1812–1901), a clerk and cashier at the Bank of England, and Rebecca (1817–1878), daughter of butcher Thomas Oliver, from whom, on her mother's death, she inherited property. Marshall had two brothers and two sisters; a cousin was the economist Ralph Hawtrey. The Marshalls were a West Country clerical family; Marshall's great-great-grandfather was ""the Reverend William Marshall, half-legendary Herculean parson of Devonshire"", famous for ""twisting horseshoes with his hands"" to scare ""local blacksmiths into fearing that they blew their bellows for the devil"". William Marshall was a devout strict Evangelical, ""author of an Evangelical epic in a sort of Anglo-Saxon language of his own invention which found some favour in its appropriate circles"" and of a tract titled Men's Rights and Women's Duties. Some scholars note this strict upbringing strongly influenced Marshall's work, citing the influence of philosophical idealism. Marshall grew up in Clapham and was educated at the Merchant Taylors' School and St John's College,",https://en.wikipedia.org/wiki/Alfred_Marshall
wiki_003049_1,Alfred Marshall,"Cambridge, where he demonstrated an aptitude in mathematics, achieving the rank of Second Wrangler in the 1865 Cambridge Mathematical Tripos. Marshall experienced a mental crisis that led him to abandon physics and switch to philosophy. He began with metaphysics, specifically ""the philosophical foundation of knowledge, especially in relation to theology"". Metaphysics led Marshall to ethics, specifically a Sidgwickian version of utilitarianism; ethics, in turn, led him to economics, because economics played an essential role in providing the preconditions for the improvement of the working class. He saw that the duty of economics was to improve material conditions, but such improvement would occur, Marshall believed, only in connection with social and political forces. His interest in Georgism, liberalism, socialism, trade unions, women's education, poverty and progress reflect the influence of his early social philosophy on his later activities and writings. Career Marshall was elected in 1865 to a fellowship at St John's College at Cambridge, and became lecturer in the moral sciences in 1868. He taught Mary Paley who became a lecturer at the then embryonic Newnham College, Cambridge; their marriage in 1877 obliged Marshall to resign his position as a Fellow of St John's College, Cambridge. This coincided with his appointment as the first principal at University College, Bristol, which later became the University of Bristol, where he lectured on political economy and economics, alongside his wife, until he resigned in 1881. He returned as Professor of Political Economy in 1882, leaving Bristol for good in 1883 when he was",https://en.wikipedia.org/wiki/Alfred_Marshall
wiki_003050_2,Alfred Marshall,"appointed a tutorial fellow at Balliol College, University of Oxford. In 1885 he was appointed professor of political economy at Cambridge University, where he remained until his retirement in 1908. Over the years he interacted with many British thinkers including Henry Sidgwick, W. K. Clifford, Benjamin Jowett, William Stanley Jevons, Francis Ysidro Edgeworth, John Neville Keynes and John Maynard Keynes. Marshall founded the Cambridge School which paid special attention to increasing returns, the theory of the firm, and welfare economics; after his retirement academic leadership of the Cambridge economists was taken up by Arthur Cecil Pigou and John Maynard Keynes. Contributions to economics Marshall desired to improve the mathematical rigour of economics and transform it into a more scientific profession. In the 1870s he wrote a small number of tracts on international trade and the problems of protectionism. In 1879, many of these works were compiled into a work entitled The Theory of Foreign Trade: The Pure Theory of Domestic Values. In the same year (1879) he published The Economics of Industry with his wife Mary Paley Marshall. Although Marshall took economics to a more mathematically rigorous level, he did not want mathematics to overshadow economics and thus make it irrelevant to the layman. Accordingly, Marshall tailored the text of his books to laymen and put the mathematical content in the footnotes and appendices for the professionals. In a letter to A. L. Bowley, he laid out the following system: (1) Use mathematics as shorthand language, rather than as an",https://en.wikipedia.org/wiki/Alfred_Marshall
wiki_003051_3,Alfred Marshall,"engine of inquiry. (2) Keep to them till you have done. (3) Translate into English. (4) Then illustrate by examples that are important in real life (5) Burn the mathematics. (6) If you can't succeed in 4, burn 3. This I do often."" Together, he and his wife completed Economics of Industry while at Bristol, and after publication it was adopted widely in England as an economic curriculum; its simple form stood upon sophisticated theoretical foundations. Marshall achieved a measure of fame from this work, and upon the death of William Jevons in 1882, Marshall became the leading British economist of the scientific school of his time. Marshall returned to Cambridge as Professor of Political Economy in 1884 on the death of Henry Fawcett. At Cambridge he endeavoured to create a new tripos for economics, a goal which he would achieve only in 1903. Until that time, economics was taught under the Historical and Moral Sciences Triposes which failed to provide Marshall the kind of energetic and specialised students he desired. Along with Pigou and Hawtrey, Marshall developed the quantity theory of money or the income version of the money theory. In 1917, Marshall introduced the Cambridge version of the quantity theory of money and this was refined further by Pigou, Hawtrey, and Robertson. It became known as the Cambridge equation. Principles of Economics (1890) Marshall began his economic work, the Principles of Economics, in 1881, and spent much of the next decade at work on the treatise. His plan",https://en.wikipedia.org/wiki/Alfred_Marshall
wiki_003052_0,Allen V. Kneese,"Allen Victor Kneese (5 April 1930, Fredericksburg, Texas - 14 March 2001) was an American economist. He was a pioneer in what came to be called environmental economics. He worked at Resources for the Future from 1961 onwards. He earned a Bachelor of Science in economics from Southwest Texas State College in San Marcos, master's degree in economics from the University of Colorado Boulder, and a Ph.D. in 1956 from Indiana University Bloomington. Kneese' research focussed on the integration of environmental pollution in economic models, and on the use of economic incentives to encourage environmental improvements. Kneese was the first president of the Association of Environmental and Resource Economists, and was a founding editor of the Journal of Environmental Economics and Management and Water Resources Research. With John V. Krutilla, he was the inaugural winner of the Volvo Environment Prize in 1990. Publications Allen V. Kneese; Blair T. Bower (1968). Managing Water Quality: Economics, Technology, Institutions. Johns Hopkins University Press for Resources for the Future. Allen V. Kneese (1964). The Economics of Regional Water Quality Management. Johns Hopkins University Press for Resources for the Future. Ayres, Robert U.; Kneese, Allen V. (June 1969). ""Production, Consumption, and Externalities"". American Economic Review. 59 (3): 282–297. JSTOR 1808958. Kneese, Allan V., Robert U. Ayres and Ralph C. d'Arge (1970). Economics and the Environment - A Materials Balance Approach. RFF Press ISBN 9781315682136 Kneese, Allen V. (May 1971). ""Environmental Pollution: Economics and Policy"". American Economic Review. 61 (2): 153–166. JSTOR 1816988. Kneese, Allen V.",https://en.wikipedia.org/wiki/Allen_V._Kneese
wiki_003053_1,Allen V. Kneese,"(December 1972). ""Pollution and Pricing"". American Economic Review. 62 (5): 958. Orris Clemens Herfindahl; Allen V. Kneese (1974). Economic theory of natural resources. Merrill. ISBN 978-0-675-08895-4. Löf, George; Kneese, Allen V. (1993). Economics of Water Utilization. RFF Press. Kneese, Allan V. (1995). Natural Resource Economics. Edward Elgar ISBN 9781858981734 == References ==",https://en.wikipedia.org/wiki/Allen_V._Kneese
wiki_003054_0,Resource allocation,"In economics, resource allocation is the assignment of available resources to various uses. In the context of an entire economy, resources can be allocated by various means, such as markets, or planning. In project management, resource allocation or resource management is the scheduling of activities and the resources required by those activities while taking into consideration both the resource availability and the project time. Economics In economics, the field of public finance deals with three broad areas: macroeconomic stabilization, the distribution of income and wealth, and the allocation of resources. Much of the study of resource allocation focuses on identifying the conditions under which particular mechanisms lead to Pareto efficient outcomes, in which no party's situation can be improved without hurting that of another. In a study on the ethical foundations of cost-effectiveness analysis in the context of utilitarianism, two researchers suggest that ""the long-term social and political project of re-directing resources away from activities that undermine human flourishing and toward those that are conducive, is one of the most urgent of our era"". Strategic planning In strategic planning, resource allocation is a plan for using available resources, for example human resources, especially in the near term, to achieve goals for the future. It is the process of allocating scarce resources among the various projects or business units. There are a number of approaches to solving resource allocation problems e.g. resources can be allocated using a manual approach, an algorithmic approach (see below), or a combination of both. There may",https://en.wikipedia.org/wiki/Resource_allocation
wiki_003055_1,Resource allocation,"be contingency mechanisms such as a priority ranking of items excluded from the plan, showing which items to fund if more resources should become available and a priority ranking of some items included in the plan, showing which items should be sacrificed if total funding must be reduced. Algorithms Resource allocation may be decided by using computer programs applied to a specific domain to automatically and dynamically distribute resources to applicants. This is especially common in electronic devices dedicated to routing and communication. For example, channel allocation in wireless communication may be decided by a base transceiver station using an appropriate algorithm. One class of resource whereby applicants bid for the best resource(s) according to their balance of ""money"", as in an online auction business model (see also auction theory). In one paper on CPU time slice allocation an auction algorithm is compared to proportional share scheduling. See also Allocative efficiency – When production relates to consumer preferences in an economy Collective problem solving – Process of achieving a goal by overcoming obstaclesPages displaying short descriptions of redirect targets Corruption Earned value management – Project management technique Fair division Health care rationing – Facet of health economics Prioritization – Arranging things in order of importance Project management – Practice of leading the work of a team to achieve goals and criteria at a specified time Project planning – Aspect of project management which uses schedules to plan and report progress Stochastic scheduling – Problems involving random attributes Welfare economics –",https://en.wikipedia.org/wiki/Resource_allocation
wiki_003056_0,Allocative efficiency,"Allocative efficiency is a state of the economy in which production is aligned with the preferences of consumers and producers; in particular, the set of outputs is chosen so as to maximize the social welfare of society. This is achieved if every produced good or service has a marginal benefit equal to or greater than the marginal cost of production. Description In economics, allocative efficiency entails production at the point on the production possibilities frontier that is optimal for society. In contract theory, allocative efficiency is achieved in a contract in which the skill demanded by the offering party and the skill of the agreeing party are the same. Resource allocation efficiency includes two aspects: At the macro aspect, it is the allocation efficiency of social resources, which is achieved through the economic system arrangements of the entire society. The micro aspect is the efficient use of resources, which can be understood as the production efficiency of the organization, which can be improved through innovation and progress within the organizations. Although there are different standards of evaluation for the concept of allocative efficiency, the basic principle asserts that in any economic system, choices in resource allocation produce both ""winners"" and ""losers"" relative to the choice being evaluated. The principles of rational choice, individual maximization, utilitarianism and market theory further suppose that the outcomes for winners and losers can be identified, compared, and measured. Under these basic premises, the goal of attaining allocative efficiency can be defined according to some principles",https://en.wikipedia.org/wiki/Allocative_efficiency
wiki_003057_1,Allocative efficiency,"where some allocations are subjectively better than others. For example, an economist might say that a policy change is an allocative improvement as long as those who benefit from the change (winners) gain more than the losers lose (see Kaldor–Hicks efficiency). An allocatively efficient economy produces an ""optimal mix"" of commodities. A firm is allocatively efficient when its price is equal to its marginal costs (that is, P = MC) in a perfect market. The demand curve coincides with the marginal utility curve, which measures the (private) benefit of the additional unit, while the supply curve coincides with the marginal cost curve, which measures the (private) cost of the additional unit. In a perfect market, there are no externalities, implying that the demand curve is also equal to the social benefit of the additional unit, while the supply curve measures the social cost of the additional unit. Therefore, the market equilibrium, where demand meets supply, is also where the marginal social benefit equals the marginal social costs. At this point, the net social benefit is maximized, meaning this is the allocative efficient outcome. When a market fails to allocate resources efficiently, there is said to be market failure. Market failure may occur because of imperfect knowledge, differentiated goods, concentrated market power (e.g., monopoly or oligopoly), or externalities. In the single-price model, at the point of allocative efficiency price is equal to marginal cost. At this point the social surplus is maximized with no deadweight loss (the latter being the value",https://en.wikipedia.org/wiki/Allocative_efficiency
wiki_003058_2,Allocative efficiency,"society puts on that level of output produced minus the value of resources used to achieve that level). Allocative efficiency is the main tool of welfare analysis to measure the impact of markets and public policy upon society and subgroups being made better or worse off. It is possible to have Pareto efficiency without allocative efficiency: in such a situation, it is impossible to reallocate resources in such a way that someone gains and no one loses (hence we have Pareto efficiency), yet it would be possible to reallocate in such a way that gainers gain more than losers lose (hence with such a reallocation, we do not have allocative efficiency). Also, for an extensive discussion of various types of allocative efficiency in a production context and their estimations see Sickles and Zelenyuk (2019, Chapter 3, etc). In view of the Pareto efficiency measurement method, it is difficult to use in actual operation, including the use of human and material resources, which is hard to achieve a full range of efficiency allocation, and it is mainly to make judgments from the allocation of funds; therefore, analyzing the funds in the stock market. Allocation efficiency is used to determine the efficiency of resource allocation in the capital market. In a perfectly competitive market, capital market resources should be allocated among capital markets under the principle of the highest marginal benefit. Therefore, the most important measurement standard in the capital market is to observe whether capital flows into the enterprise with the",https://en.wikipedia.org/wiki/Allocative_efficiency
wiki_003059_3,Allocative efficiency,"best operating efficiency. The most efficient companies should also get a large amount of capital investment, and the less efficient companies should get less capital investment. There are three conditions that come with Pareto efficiency Best trade outcome Even if you trade again, individuals cannot get greater benefits from it. At this time, for any two consumers, the marginal substitution rate of any two commodities is the same, and the utility of the two consumers is maximized at the same time. Optimal production This economy must be on the boundary of its own production possibilities. At this time, for any two producers who produce different products, the marginal technology substitution rate of the two production factors that need to be input is the same, and the output of the two consumers is maximized at the same time. Optimal product mix The combination of products produced by the economy must reflect consumer preferences. At this time, the marginal rate of substitution between any two commodities must be the same as the marginal product conversion rate of any producer between these two commodities. Examples A numerical example of allocative efficiency Allocation efficiency occurs when there is an optimal distribution of goods and services, considering consumer's preference. When the price equals marginal cost of production, the allocation efficiency is at the output level. This is because the optimal distribution is achieved when the marginal utility of good equals the marginal cost. The price that consumer is willing to pay is same as the",https://en.wikipedia.org/wiki/Allocative_efficiency
wiki_003060_0,Alvin Hansen,"Alvin Harvey Hansen (August 23, 1887 – June 6, 1975) was an American economist who taught at the University of Minnesota and was later a chair professor of economics at Harvard University. Often referred to as ""the American Keynes"", he was a widely read popular author on economic issues, and an influential advisor to the government on economic policy. Hansen helped create the Council of Economic Advisors and the Social Security system. He is best remembered today for introducing Keynesian economics in the United States in the 1930s and 40s. More effectively than anyone else, he explicated, extended, domesticated, and popularized the ideas embodied in Keynes's The General Theory. He helped develop with John Hicks the IS–LM model (or Hicks–Hansen model), a mathematical representation of Keynesian macroeconomic theory. In 1967, Paul McCracken, chairman of the President's Council of Economic Advisers, saluted Hansen stating: ""It is certainly a statement of fact that you have influenced the nation's thinking about economic policy more profoundly than any other economist in this century."" Early life and education Hansen was born in Viborg, South Dakota on August 23, 1887, the son of Niels Hansen, a farmer, and Marie Bergitta Nielsen. Graduating from the nearby Yankton College (closed in 1984) in 1910 with a major in English, he enrolled in the University of Wisconsin-Madison in 1913 to study economics under Richard Ely and John R. Commons, from whom he learned to use economics to address pressing social problems. Upon completion of the coursework for the PhD",https://en.wikipedia.org/wiki/Alvin_Hansen
wiki_003061_1,Alvin Hansen,"in 1916. Hansen married Mabel Lewis: they had two children. Academic career He taught at Brown University while writing his doctoral dissertation, ""Cycles of Prosperity and Depression"". Upon completion of the dissertation in 1918 (published in 1921), he moved back west to the University of Minnesota in 1919, where he rose quickly through the ranks of a full teacher in 1923. Subsequently, his Business Cycle Theory (1927) and his introductory text Principles of Economics (1928, with Frederic Garver) brought him to the attention of the wider economics profession. His Economic Stabilization in an Unbalanced World (1932), written with the help of a Guggenheim grant that funded travel in Europe during 1928–1929, established Hansen in the broader circle of public affairs. He was elected as a Fellow of the American Statistical Association in 1932. He also worked for the Economic and Financial Organization of the League of Nations. In 1937 he received an invitation to occupy the new Lucius N. Littauer Chair of political Economy at Harvard University. His first book at Harvard posed the question Full Recovery or Stagnation? (1938) sketched the outlines of what came to be called the ""secular stagnation thesis"". Later, his America's Role in the World Economy (1945) and Economic Policy and Full Employment (1947) made this case to a wider public. Hansen was appointment as special economic adviser to Marriner Eccles at the Federal Reserve Board in 1940 and he was in charge until 1945. After retiring from active teaching in 1956, he wrote The",https://en.wikipedia.org/wiki/Alvin_Hansen
